"mean_time_sec";"0.018118619918823242"
"mean_time_millisec";"18.118619918823242"
"mean_time_min";"0.000301976998647054"
"mean_time_hour_min_sec";"00:00:00"
"std_time";"0.0006750262499283336"
"mean_sum";"0.6773333333333333"
"mean_sum_per";"67.733"
"std_sum";"0.06923069325731823"
"mean_prod";"0.6773333333333333"
"mean_prod_per";"67.733"
"std_prod";"0.06923069325731823"
"mean_max";"0.6773333333333333"
"mean_max_per";"67.733"
"std_max";"0.06923069325731823"
"best_mean_rule";"sum"
"BEST_MEAN";"0.6773333333333333"
"BEST_MEAN_per";"67.733"
"best_mean_std";"0.06923069325731823"
"best_fold";"0"
"best_rule";"max"
"best_fold_accuracy";"0.7466666666666667"
"best_fold_accuracy_per";"74.667"
"best_params";"{'kernel': 'sigmoid'}"
