"mean_time_sec";"2.029523515701294"
"mean_time_millisec";"2029.523515701294"
"mean_time_min";"0.033825391928354896"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.008607263743538552"
"mean_sum";"0.8133333333333332"
"mean_sum_per";"81.333"
"std_sum";"0.04044200236827496"
"mean_prod";"0.8106666666666665"
"mean_prod_per";"81.067"
"std_prod";"0.029694743268426804"
"mean_max";"0.7573333333333333"
"mean_max_per";"75.733"
"std_max";"0.03714236873915766"
"best_mean_rule";"sum"
"BEST_MEAN";"0.8133333333333332"
"BEST_MEAN_per";"81.333"
"best_mean_std";"0.04044200236827496"
"best_fold";"1"
"best_rule";"prod"
"best_fold_accuracy";"0.8666666666666667"
"best_fold_accuracy_per";"86.667"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.4, 'solver': 'sgd'}"
