"mean_time_sec";"2.8792675971984862"
"mean_time_millisec";"2879.2675971984863"
"mean_time_min";"0.04798779328664144"
"mean_time_hour_min_sec";"00:00:02"
"std_time";"0.014313171175322253"
"mean_sum";"0.744"
"mean_sum_per";"74.4"
"std_sum";"0.04649492206443385"
"mean_prod";"0.7333333333333334"
"mean_prod_per";"73.333"
"std_prod";"0.026666666666666665"
"mean_max";"0.6853333333333333"
"mean_max_per";"68.533"
"std_max";"0.05878775382679627"
"best_mean_rule";"sum"
"BEST_MEAN";"0.744"
"BEST_MEAN_per";"74.4"
"best_mean_std";"0.04649492206443385"
"best_fold";"1"
"best_rule";"sum"
"best_fold_accuracy";"0.8133333333333334"
"best_fold_accuracy_per";"81.333"
"best_params";"{'activation': 'logistic', 'learning_rate_init': 0.01, 'momentum': 0.1, 'solver': 'sgd'}"
